15;3;394;arrival;consolacao_regular25_1;7316;265;2866
15;3;395;arrival;consolacao_regular26_1;7316;266;2866
15;3;395;arrival;paraiso_regular_13_1;4156;261;2825
15;3;397;arrival;consolacao_regular28_1;7316;265;2866
15;3;398;arrival;consolacao_regular27_1;7316;268;2866
15;3;399;arrival;paraiso_regular_15_1;4156;260;2825
15;3;400;arrival;consolacao_regular31_1;7316;264;2866
15;3;401;arrival;consolacao_regular29_1;7316;268;2866
15;3;402;arrival;consolacao_regular30_1;7316;266;2866
15;3;404;arrival;consolacao_regular32_1;7316;265;2866
15;3;404;arrival;paraiso_regular_16_1;4156;263;2825
15;3;406;arrival;consolacao_regular33_1;7316;263;2866
15;3;406;arrival;consolacao_regular34_1;7316;263;2866
15;3;408;arrival;consolacao_regular35_1;7316;264;2866
15;3;409;arrival;paraiso_regular_17_1;4156;267;2825
15;3;410;arrival;consolacao_regular36_1;7316;265;2866
15;3;411;arrival;consolacao_regular38_1;7316;264;2866
15;3;412;arrival;consolacao_regular37_1;7316;266;2866
15;3;415;arrival;consolacao_regular39_1;7316;263;2866
15;3;417;arrival;consolacao_regular40_1;7316;261;2866
15;3;419;arrival;consolacao_regular41_1;7316;261;2866
15;3;421;arrival;paraiso_regular_14_1;4156;284;2825
15;3;421;arrival;consolacao_regular42_1;7316;262;2866
15;3;423;arrival;consolacao_regular43_1;7316;262;2866
15;3;427;arrival;consolacao_regular45_1;7316;250;2866
15;3;428;arrival;consolacao_regular46_1;7316;250;2866
15;3;429;arrival;paraiso_regular_18_1;4156;285;2825
15;3;432;arrival;paraiso_regular_19_1;4156;287;2825
15;3;434;arrival;consolacao_regular44_1;7316;261;2866
15;3;438;arrival;paraiso_regular_20_1;4156;293;2825
15;3;440;arrival;consolacao_regular47_1;7316;262;2866
15;3;441;arrival;paraiso_regular_21_1;4156;294;2825
15;3;442;arrival;paraiso_regular_22_1;4156;294;2825
15;3;443;arrival;consolacao_regular48_1;7316;263;2866
15;3;444;arrival;consolacao_regular50_1;7316;263;2866
15;3;446;arrival;paraiso_regular_23_1;4156;298;2825
15;3;446;arrival;consolacao_regular49_1;7316;265;2866
15;3;447;arrival;consolacao_regular51_1;7316;264;2866
15;3;448;arrival;consolacao_dr_1_17;7316;262;2866
15;3;448;arrival;consolacao_dr_1_11;7316;262;2866
15;3;448;arrival;consolacao_dr_1_18;7316;262;2866
15;3;448;arrival;consolacao_dr_1_6;7316;262;2866
15;3;448;arrival;consolacao_dr_1_21;7316;262;2866
15;3;448;arrival;consolacao_dr_1_8;7316;262;2866
15;3;449;arrival;consolacao_regular52_1;7316;265;2866
15;3;449;arrival;consolacao_dr_1_15;7316;263;2866
15;3;449;arrival;consolacao_dr_1_5;7316;263;2866
15;3;449;arrival;consolacao_dr_1_23;7316;263;2866
15;3;449;arrival;consolacao_dr_1_3;7316;263;2866
15;3;449;arrival;consolacao_dr_1_7;7316;263;2866
15;3;449;arrival;consolacao_dr_1_9;7316;263;2866
15;3;450;arrival;consolacao_dr_1_10;7316;264;2866
15;3;450;arrival;consolacao_dr_1_1;7316;264;2866
15;3;450;arrival;consolacao_dr_1_16;7316;264;2866
15;3;450;arrival;consolacao_dr_1_4;7316;264;2866
15;3;450;arrival;consolacao_dr_1_22;7316;264;2866
15;3;450;arrival;consolacao_dr_1_13;7316;264;2866
15;3;450;arrival;consolacao_dr_1_14;7316;264;2866
15;3;450;arrival;consolacao_dr_1_20;7316;264;2866
15;3;450;arrival;consolacao_dr_1_2;7316;264;2866
15;3;450;arrival;consolacao_dr_1_12;7316;264;2866
15;3;450;arrival;consolacao_dr_1_19;7316;264;2866
15;3;451;arrival;consolacao_regular53_1;7316;263;2866
15;3;452;arrival;consolacao_regular55_1;7316;263;2866
15;3;453;arrival;paraiso_regular_24_1;4156;304;2825
15;3;454;arrival;consolacao_regular54_1;7316;265;2866
15;3;455;arrival;consolacao_regular56_1;7316;263;2866
15;3;457;arrival;consolacao_regular57_1;7316;263;2866
15;3;458;arrival;paraiso_regular_31_1;4156;292;2825
15;3;458;arrival;consolacao_regular58_1;7316;261;2866
15;3;461;arrival;consolacao_regular60_1;7316;261;2866
15;3;461;arrival;consolacao_regular59_1;7316;261;2866
15;3;464;arrival;consolacao_regular62_1;7316;263;2866
15;3;465;arrival;consolacao_regular61_1;7316;264;2866
15;3;467;arrival;paraiso_regular_27_1;4156;315;2825
15;3;467;arrival;consolacao_regular63_1;7316;262;2866
15;3;468;arrival;consolacao_regular64_1;7316;261;2866
15;3;470;arrival;consolacao_regular65_1;7316;263;2866
15;3;471;arrival;consolacao_regular67_1;7316;263;2866
15;3;472;arrival;paraiso_regular_26_1;4156;323;2825
15;3;472;arrival;consolacao_regular66_1;7316;264;2866
15;3;474;arrival;paraiso_regular_30_1;4156;311;2825
15;3;476;arrival;consolacao_regular68_1;7316;261;2866
15;3;478;arrival;consolacao_regular69_1;7316;261;2866
15;3;480;arrival;consolacao_regular70_1;7316;262;2866
15;3;480;arrival;paraiso_regular_32_1;4156;312;2825
15;3;481;arrival;paraiso_regular_25_1;4156;332;2825
15;3;481;arrival;consolacao_regular71_1;7316;263;2866
15;3;483;arrival;consolacao_regular72_1;7316;263;2866
15;3;489;arrival;paraiso_regular_28_1;4156;336;2825
15;3;489;arrival;consolacao_regular73_1;7316;261;2866
15;3;489;arrival;paraiso_regular_29_1;4156;336;2825
15;3;492;arrival;consolacao_regular74_1;7316;261;2866
15;3;493;arrival;consolacao_regular76_1;7316;261;2866
15;3;494;arrival;paraiso_regular_33_1;4156;324;2825
15;3;495;arrival;consolacao_regular75_1;7316;263;2866
15;3;496;arrival;consolacao_regular77_1;7316;263;2866
15;3;498;arrival;consolacao_regular78_1;7316;265;2866
15;3;500;arrival;consolacao_regular80_1;7316;261;2866
15;3;501;arrival;consolacao_regular79_1;7316;267;2866
15;3;501;arrival;paraiso_regular_36_1;4156;330;2825
15;3;503;arrival;consolacao_regular81_1;7316;263;2866
15;3;506;arrival;paraiso_regular_35_1;4156;335;2825
15;3;506;arrival;consolacao_regular83_1;7316;261;2866
15;3;506;arrival;consolacao_regular82_1;7316;261;2866
15;3;510;arrival;consolacao_regular86_1;7316;262;2866
15;3;510;arrival;consolacao_regular84_1;7316;263;2866
15;3;511;arrival;consolacao_regular85_1;7316;263;2866
15;3;513;arrival;consolacao_regular87_1;7316;263;2866
15;3;515;arrival;consolacao_regular88_1;7316;264;2866
15;3;517;arrival;consolacao_regular89_1;7316;263;2866
15;3;518;arrival;paraiso_regular_34_1;4156;347;2825
15;3;518;arrival;consolacao_regular91_1;7316;263;2866
15;3;519;arrival;consolacao_regular90_1;7316;264;2866
15;3;521;arrival;consolacao_regular93_1;7316;264;2866
15;3;521;arrival;paraiso_regular_39_1;4156;347;2825
15;3;522;arrival;consolacao_regular92_1;7316;265;2866
15;3;523;arrival;paraiso_regular_37_1;4156;349;2825
15;3;523;arrival;consolacao_regular94_1;7316;265;2866
15;3;525;arrival;consolacao_regular96_1;7316;261;2866
15;3;526;arrival;consolacao_regular95_1;7316;268;2866
15;3;530;arrival;paraiso_regular_38_1;4156;356;2825
15;3;531;arrival;paraiso_regular_40_1;4156;353;2825
15;3;531;arrival;consolacao_regular97_1;7316;261;2866
15;3;535;arrival;consolacao_regular99_1;7316;261;2866
15;3;535;arrival;consolacao_regular98_1;7316;261;2866
15;3;537;arrival;paraiso_regular_41_1;4156;357;2825
15;3;537;arrival;consolacao_dr_2_10;7316;261;2866
15;3;537;arrival;consolacao_dr_2_12;7316;261;2866
15;3;537;arrival;consolacao_dr_2_17;7316;261;2866
15;3;537;arrival;consolacao_dr_2_11;7316;261;2866
15;3;537;arrival;consolacao_dr_2_15;7316;261;2866
15;3;537;arrival;consolacao_dr_2_20;7316;261;2866
15;3;537;arrival;consolacao_dr_2_18;7316;261;2866
15;3;537;arrival;consolacao_dr_2_13;7316;261;2866
15;3;537;arrival;consolacao_dr_2_3;7316;261;2866
15;3;537;arrival;consolacao_dr_2_23;7316;261;2866
15;3;537;arrival;consolacao_dr_2_6;7316;261;2866
15;3;537;arrival;consolacao_dr_2_8;7316;261;2866
15;3;537;arrival;consolacao_dr_2_21;7316;261;2866
15;3;537;arrival;consolacao_dr_2_16;7316;261;2866
15;3;537;arrival;consolacao_dr_2_4;7316;261;2866
15;3;538;arrival;consolacao_dr_2_1;7316;262;2866
15;3;538;arrival;consolacao_dr_2_5;7316;262;2866
15;3;538;arrival;consolacao_dr_2_14;7316;262;2866
15;3;538;arrival;consolacao_dr_2_7;7316;262;2866
15;3;538;arrival;consolacao_regular100_1;7316;262;2866
15;3;538;arrival;consolacao_dr_2_19;7316;262;2866
15;3;538;arrival;consolacao_dr_2_9;7316;262;2866
15;3;538;arrival;consolacao_dr_2_2;7316;262;2866
15;3;538;arrival;consolacao_dr_2_22;7316;262;2866
15;3;539;arrival;paraiso_dr_1_14;4156;353;2825
15;3;539;arrival;paraiso_dr_1_12;4156;353;2825
15;3;539;arrival;paraiso_dr_1_13;4156;353;2825
15;3;539;arrival;paraiso_dr_1_5;4156;353;2825
15;3;539;arrival;paraiso_dr_1_17;4156;353;2825
15;3;539;arrival;paraiso_dr_1_16;4156;353;2825
15;3;539;arrival;paraiso_dr_1_8;4156;353;2825
15;3;539;arrival;paraiso_dr_1_15;4156;353;2825
15;3;539;arrival;paraiso_dr_1_2;4156;353;2825
15;3;539;arrival;paraiso_dr_1_1;4156;353;2825
15;3;539;arrival;paraiso_dr_1_9;4156;353;2825
15;3;539;arrival;paraiso_dr_1_6;4156;353;2825
15;3;540;arrival;consolacao_regular102_1;7316;261;2866
15;3;541;arrival;consolacao_regular101_1;7316;262;2866
15;3;543;arrival;consolacao_regular103_1;7316;263;2866
15;3;544;arrival;paraiso_regular_43_1;4156;353;2825
15;3;544;arrival;consolacao_regular104_1;7316;263;2866
15;3;547;arrival;consolacao_regular106_1;7316;261;2866
15;3;547;arrival;consolacao_regular105_1;7316;262;2866
15;3;550;arrival;consolacao_regular107_1;7316;263;2866
15;3;550;arrival;consolacao_regular108_1;7316;262;2866
15;3;553;arrival;consolacao_regular109_1;7316;262;2866
15;3;556;arrival;consolacao_regular110_1;7316;261;2866
15;3;558;arrival;consolacao_regular111_1;7316;261;2866
15;3;559;arrival;paraiso_dr_1_11;4156;373;2825
15;3;559;arrival;paraiso_regular_42_1;4156;376;2825
15;3;559;arrival;paraiso_dr_1_10;4156;373;2825
15;3;559;arrival;paraiso_dr_1_3;4156;373;2825
15;3;559;arrival;paraiso_dr_1_4;4156;373;2825
15;3;559;arrival;paraiso_dr_1_7;4156;373;2825
15;3;561;arrival;consolacao_regular113_1;7316;261;2866
15;3;561;arrival;consolacao_regular112_1;7316;261;2866
15;3;564;arrival;consolacao_regular114_1;7316;261;2866
15;3;565;arrival;paraiso_regular_44_1;4156;373;2825
15;3;566;arrival;consolacao_regular115_1;7316;261;2866
15;3;568;arrival;consolacao_regular116_1;7316;262;2866
15;3;569;arrival;consolacao_regular117_1;7316;262;2866
15;3;570;arrival;paraiso_regular_45_1;4156;373;2825
15;3;572;arrival;consolacao_regular118_1;7316;261;2866
15;3;573;arrival;paraiso_regular_46_1;4156;376;2825
15;3;573;arrival;consolacao_regular120_1;7316;261;2866
15;3;574;arrival;paraiso_regular_47_1;4156;377;2825
15;3;575;arrival;consolacao_regular119_1;7316;263;2866
15;3;576;arrival;paraiso_regular_48_1;4156;377;2825
15;3;576;arrival;consolacao_regular121_1;7316;263;2866
15;3;577;arrival;paraiso_regular_49_1;4156;378;2825
15;3;578;arrival;paraiso_regular_50_1;4156;378;2825
15;3;578;arrival;consolacao_regular122_1;7316;265;2866
15;3;580;arrival;consolacao_regular123_1;7316;267;2866
15;3;581;arrival;consolacao_regular124_1;7316;267;2866
15;3;582;arrival;consolacao_regular125_1;7316;265;2866
15;3;583;arrival;paraiso_regular_51_1;4156;378;2825
15;3;584;arrival;consolacao_regular126_1;7316;261;2866
15;3;586;arrival;paraiso_regular_52_1;4156;373;2825
15;3;586;arrival;consolacao_regular127_1;7316;262;2866
15;3;587;arrival;paraiso_regular_53_1;4156;373;2825
15;3;587;arrival;consolacao_regular128_1;7316;262;2866
15;3;589;arrival;consolacao_regular129_1;7316;262;2866
15;3;590;arrival;consolacao_regular130_1;7316;261;2866
15;3;592;arrival;consolacao_regular131_1;7316;262;2866
15;3;592;arrival;paraiso_regular_54_1;4156;376;2825
15;3;593;arrival;consolacao_regular132_1;7316;262;2866
15;3;595;arrival;paraiso_regular_56_1;4156;377;2825
15;3;595;arrival;consolacao_regular133_1;7316;264;2866
15;3;596;arrival;paraiso_regular_55_1;4156;378;2825
15;3;597;arrival;consolacao_regular134_1;7316;264;2866
15;3;598;arrival;paraiso_regular_57_1;4156;378;2825
15;3;598;arrival;consolacao_regular137_1;7316;264;2866
15;3;599;arrival;consolacao_regular136_1;7316;265;2866
15;3;601;arrival;consolacao_regular135_1;7316;267;2866
15;3;602;arrival;paraiso_regular_58_1;4156;377;2825
15;3;602;arrival;consolacao_regular138_1;7316;262;2866
15;3;604;arrival;consolacao_regular140_1;7316;263;2866
15;3;606;arrival;paraiso_regular_60_1;4156;377;2825
15;3;606;arrival;consolacao_regular139_1;7316;265;2866
15;3;607;arrival;consolacao_regular141_1;7316;262;2866
15;3;609;arrival;paraiso_regular_59_1;4156;380;2825
15;3;609;arrival;paraiso_regular_61_1;4156;380;2825
15;3;611;arrival;paraiso_regular_62_1;4156;380;2825
15;3;612;arrival;paraiso_regular_63_1;4156;378;2825
15;3;612;arrival;consolacao_regular143_1;7316;261;2866
15;3;612;arrival;consolacao_regular142_1;7316;261;2866
15;3;615;arrival;consolacao_regular144_1;7316;263;2866
15;3;616;arrival;consolacao_regular146_1;7316;263;2866
15;3;616;arrival;paraiso_regular_64_1;4156;380;2825
15;3;618;arrival;consolacao_regular145_1;7316;265;2866
15;3;619;arrival;paraiso_regular_65_1;4156;383;2825
15;3;619;arrival;consolacao_regular147_1;7316;265;2866
15;3;620;arrival;paraiso_regular_66_1;4156;383;2825
15;3;621;arrival;consolacao_regular148_1;7316;267;2866
15;3;623;arrival;consolacao_regular149_1;7316;268;2866
15;3;625;arrival;paraiso_regular_68_1;4156;380;2825
15;3;625;arrival;consolacao_regular152_1;7316;265;2866
15;3;626;arrival;consolacao_regular151_1;7316;268;2866
15;3;627;arrival;paraiso_regular_69_1;4156;378;2825
15;3;628;arrival;consolacao_regular153_1;7316;265;2866
15;3;628;arrival;paraiso_regular_67_1;4156;388;2825
15;3;630;arrival;paraiso_regular_70_1;4156;380;2825
15;3;630;arrival;consolacao_regular155_1;7316;266;2866
15;3;631;arrival;consolacao_regular154_1;7316;267;2866
15;3;633;arrival;consolacao_dr_3_9;7316;267;2866
15;3;633;arrival;consolacao_dr_3_8;7316;267;2866
15;3;633;arrival;consolacao_dr_3_10;7316;267;2866
15;3;633;arrival;consolacao_regular150_1;7316;275;2866
15;3;634;arrival;paraiso_regular_71_1;4156;377;2825
15;3;639;arrival;paraiso_regular_72_1;4156;377;2825
15;3;640;arrival;paraiso_regular_73_1;4156;376;2825
15;3;640;arrival;consolacao_regular156_1;7316;275;2866
15;3;640;arrival;consolacao_regular160_1;7316;264;2866
15;3;641;arrival;consolacao_dr_3_11;7316;275;2866
15;3;641;arrival;consolacao_dr_3_16;7316;275;2866
15;3;641;arrival;consolacao_dr_3_1;7316;275;2866
15;3;641;arrival;consolacao_dr_3_12;7316;275;2866
15;3;641;arrival;consolacao_dr_3_4;7316;275;2866
15;3;641;arrival;consolacao_dr_3_2;7316;275;2866
15;3;641;arrival;consolacao_dr_3_19;7316;275;2866
15;3;641;arrival;consolacao_dr_3_13;7316;275;2866
15;3;641;arrival;consolacao_dr_3_21;7316;275;2866
15;3;641;arrival;consolacao_dr_3_23;7316;275;2866
15;3;641;arrival;consolacao_dr_3_3;7316;275;2866
15;3;641;arrival;consolacao_dr_3_20;7316;275;2866
15;3;641;arrival;consolacao_dr_3_18;7316;275;2866
15;3;641;arrival;consolacao_dr_3_15;7316;275;2866
15;3;641;arrival;consolacao_dr_3_5;7316;275;2866
15;3;641;arrival;consolacao_dr_3_14;7316;275;2866
15;3;641;arrival;consolacao_dr_3_6;7316;275;2866
15;3;641;arrival;consolacao_dr_3_7;7316;275;2866
15;3;641;arrival;consolacao_dr_3_22;7316;275;2866
15;3;641;arrival;consolacao_dr_3_17;7316;275;2866
15;3;642;arrival;consolacao_regular157_1;7316;276;2866
15;3;643;arrival;paraiso_regular_74_1;4156;373;2825
15;3;644;arrival;consolacao_regular158_1;7316;277;2866
15;3;644;arrival;consolacao_regular161_1;7316;268;2866
15;3;646;arrival;consolacao_regular159_1;7316;277;2866
15;3;649;arrival;paraiso_dr_2_10;4156;373;2825
15;3;649;arrival;paraiso_dr_2_11;4156;373;2825
15;3;649;arrival;paraiso_dr_2_12;4156;373;2825
15;3;649;arrival;paraiso_dr_2_13;4156;373;2825
15;3;649;arrival;paraiso_dr_2_1;4156;373;2825
15;3;649;arrival;paraiso_dr_2_15;4156;373;2825
15;3;649;arrival;paraiso_dr_2_16;4156;373;2825
15;3;649;arrival;paraiso_dr_2_17;4156;373;2825
15;3;649;arrival;paraiso_dr_2_9;4156;373;2825
15;3;649;arrival;paraiso_dr_2_7;4156;373;2825
15;3;649;arrival;paraiso_dr_2_3;4156;373;2825
15;3;649;arrival;paraiso_regular_75_1;4156;373;2825
15;3;649;arrival;paraiso_dr_2_8;4156;373;2825
15;3;649;arrival;paraiso_dr_2_2;4156;373;2825
15;3;649;arrival;paraiso_dr_2_5;4156;373;2825
15;3;649;arrival;paraiso_dr_2_6;4156;373;2825
15;3;649;arrival;paraiso_dr_2_14;4156;373;2825
15;3;649;arrival;paraiso_dr_2_4;4156;373;2825
15;3;650;arrival;consolacao_regular163_1;7316;273;2866
15;3;652;arrival;paraiso_regular_76_1;4156;373;2825
15;3;652;arrival;consolacao_regular162_1;7316;275;2866
15;3;653;arrival;paraiso_regular_77_1;4156;373;2825
15;3;654;arrival;consolacao_regular164_1;7316;275;2866
15;3;657;arrival;paraiso_regular_78_1;4156;376;2825
15;3;658;arrival;consolacao_regular166_1;7316;275;2866
15;3;659;arrival;consolacao_regular167_1;7316;275;2866
15;3;663;arrival;paraiso_regular_79_1;4156;376;2825
15;3;664;arrival;paraiso_regular_80_1;4156;373;2825
15;3;666;arrival;consolacao_regular165_1;7316;286;2866
15;3;667;arrival;paraiso_regular_82_1;4156;376;2825
15;3;668;arrival;paraiso_regular_81_1;4156;377;2825
15;3;670;arrival;consolacao_regular168_1;7316;286;2866
15;3;670;arrival;paraiso_regular_84_1;4156;377;2825
15;3;671;arrival;paraiso_regular_83_1;4156;378;2825
15;3;672;arrival;consolacao_regular169_1;7316;286;2866
15;3;673;arrival;paraiso_regular_85_1;4156;380;2825
15;3;674;arrival;consolacao_regular170_1;7316;287;2866
15;3;675;arrival;consolacao_regular171_1;7316;287;2866
15;3;677;arrival;paraiso_regular_87_1;4156;383;2825
15;3;678;arrival;consolacao_regular173_1;7316;286;2866
15;3;679;arrival;consolacao_regular172_1;7316;287;2866
15;3;681;arrival;consolacao_regular174_1;7316;287;2866
15;3;682;arrival;paraiso_regular_86_1;4156;388;2825
15;3;683;arrival;consolacao_regular175_1;7316;287;2866
15;3;684;arrival;consolacao_regular176_1;7316;286;2866
15;3;686;arrival;consolacao_regular177_1;7316;286;2866
15;3;688;arrival;consolacao_regular178_1;7316;286;2866
15;3;689;arrival;consolacao_regular179_1;7316;286;2866
15;3;690;arrival;paraiso_regular_88_1;4156;395;2825
15;3;692;arrival;consolacao_regular180_1;7316;286;2866
15;3;694;arrival;consolacao_regular181_1;7316;286;2866
15;3;697;arrival;consolacao_regular184_1;7316;286;2866
15;3;697;arrival;consolacao_regular183_1;7316;286;2866
15;3;698;arrival;consolacao_regular182_1;7316;287;2866
15;3;700;arrival;consolacao_regular185_1;7316;288;2866
15;3;702;arrival;consolacao_regular186_1;7316;290;2866
15;3;703;arrival;consolacao_regular187_1;7316;290;2866
15;3;704;arrival;consolacao_regular188_1;7316;290;2866
15;3;705;arrival;paraiso_regular_89_1;4156;409;2825
15;3;707;arrival;consolacao_regular189_1;7316;292;2866
15;3;708;arrival;consolacao_regular193_1;7316;288;2866
15;3;708;arrival;consolacao_regular190_1;7316;291;2866
15;3;710;arrival;consolacao_regular192_1;7316;292;2866
15;3;712;arrival;paraiso_regular_90_1;4156;414;2825
15;3;713;arrival;consolacao_regular191_1;7316;295;2866
15;3;713;arrival;consolacao_regular194_1;7316;290;2866
15;3;714;arrival;consolacao_regular195_1;7316;290;2866
15;3;717;arrival;consolacao_regular197_1;7316;288;2866
15;3;719;arrival;consolacao_regular196_1;7316;293;2866
15;3;719;arrival;consolacao_regular198_1;7316;287;2866
15;3;722;arrival;consolacao_regular200_1;7316;287;2866
15;3;723;arrival;consolacao_regular199_1;7316;288;2866
15;3;724;arrival;consolacao_regular201_1;7316;287;2866
15;3;726;arrival;paraiso_regular_91_1;4156;427;2825
15;3;726;arrival;consolacao_regular203_1;7316;288;2866
15;3;728;arrival;consolacao_regular202_1;7316;290;2866
15;3;729;arrival;paraiso_regular_93_1;4156;427;2825
15;3;730;arrival;consolacao_regular204_1;7316;290;2866
15;3;731;arrival;paraiso_regular_92_1;4156;429;2825
15;3;731;arrival;consolacao_regular205_1;7316;287;2866
15;3;732;arrival;consolacao_regular206_1;7316;288;2866
15;3;734;arrival;consolacao_regular207_1;7316;287;2866
15;3;736;arrival;consolacao_regular208_1;7316;288;2866
15;3;737;arrival;paraiso_regular_96_1;4156;429;2825
15;3;737;arrival;consolacao_regular209_1;7316;286;2866
15;3;738;arrival;paraiso_regular_95_1;4156;433;2825
15;3;740;arrival;consolacao_regular210_1;7316;286;2866
15;3;741;arrival;consolacao_regular211_1;7316;286;2866
15;3;742;arrival;paraiso_regular_94_1;4156;439;2825
15;3;742;arrival;consolacao_dr_4_10;7316;286;2866
15;3;742;arrival;consolacao_dr_4_22;7316;286;2866
15;3;742;arrival;consolacao_dr_4_13;7316;286;2866
15;3;742;arrival;consolacao_dr_4_12;7316;286;2866
15;3;742;arrival;consolacao_dr_4_9;7316;286;2866
15;3;742;arrival;consolacao_dr_4_2;7316;286;2866
15;3;742;arrival;consolacao_dr_4_14;7316;286;2866
15;3;742;arrival;consolacao_dr_4_17;7316;286;2866
15;3;742;arrival;consolacao_dr_4_1;7316;286;2866
15;3;742;arrival;consolacao_dr_4_11;7316;286;2866
15;3;742;arrival;consolacao_dr_4_20;7316;286;2866
15;3;742;arrival;consolacao_dr_4_15;7316;286;2866
15;3;742;arrival;consolacao_dr_4_7;7316;286;2866
15;3;742;arrival;consolacao_dr_4_23;7316;286;2866
15;3;742;arrival;consolacao_dr_4_19;7316;286;2866
15;3;742;arrival;consolacao_dr_4_4;7316;286;2866
15;3;742;arrival;consolacao_dr_4_6;7316;286;2866
15;3;742;arrival;consolacao_dr_4_18;7316;286;2866
15;3;742;arrival;consolacao_dr_4_16;7316;286;2866
15;3;742;arrival;consolacao_dr_4_21;7316;286;2866
15;3;742;arrival;consolacao_dr_4_8;7316;286;2866
